Timestamp,Your Name,Pickup Coordinate,Drop Coordinate,Fare for Bike,"[Waiting Time of Bike, No. of bikes available]",Fare for Auto,"[Waiting Time of Auto, No. of Auto Available]",Fare for Car,"[Waiting Time of Car, No. of cars available]",Platform,  Is a Surge/High-Demand alert visible?  ,Hour,Minute,DecimalHour,Day,Weekend,Rushhour,DistanceKm,Duration,TrafficLevel,SurgeValue,PickupTemperature,PickupWindSpeed,PickupWeatherCode,PickupHumidity,DropTemperature,DropWindSpeed,DropWeatherCode,DropHumidity,PickupZone,DropZone,BikeWait,BikeSupply,AutoWait,AutoSupply,CarWait,CarSupply,priceKmBike,priceKmAuto,priceKmCar
07-03-2026 23:00,Mrityunjay,"28.6428, 77.2191","28.6700, 77.4200",273,6,524,7,430,5,UBER,0,23,0,23,6,1,0,29.138,48.25,NORMAL,0,24.4,2.2,0,60,24.6,1.9,0,63,TRANSIT_HUB,RESIDENTIAL,6,0,7,0,5,0,9.37,17.98,14.76
07-03-2026 23:03,Mrityunjay,"28.6428, 77.2191","28.4944, 77.0906",249,7,,,431,4,UBER,0,23,3,23.05,6,1,0,25.492,48.95,NORMAL,0,24.4,2.2,0,60,23.3,4,0,66,TRANSIT_HUB,RESIDENTIAL,7,0,0,0,4,0,9.77,0,16.91
07-03-2026 23:23,Mrityunjay," 28.6508, 77.3152","28.5355, 77.3910",192,5,383,3,395,3,UBER,0,23,23,23.38,6,1,0,23.606,44.06666667,NORMAL,0,23.8,1.8,0,68,22.9,1.9,0,69,RESIDENTIAL,RESIDENTIAL,5,0,3,0,3,0,8.13,16.22,16.73
08-03-2026 00:04,Mrityunjay,"28.6200, 77.3700","28.6100, 77.2300",397,4,434,6,909,2,UBER,0,0,4,0.07,0,1,0,18.804,27.51666667,LOW,0,22.6,2,0,74,22.4,1.6,0,71,RESIDENTIAL,RESIDENTIAL,4,0,6,0,2,0,21.11,23.08,48.34
08-03-2026 00:07,Mrityunjay,"28.5695, 77.3222","28.6700, 77.4200",252,2,380,2,391,2,UBER,0,0,7,0.12,0,1,0,18.691,34.43333333,NORMAL,0,22.7,2,0,74,22.6,2,0,74,RESIDENTIAL,RESIDENTIAL,2,0,2,0,2,0,13.48,20.33,20.92
08-03-2026 00:10,Mrityunjay,"28.4944, 77.0906","28.6100, 77.2300",310,2,,,653,1,UBER,0,0,10,0.17,0,1,0,24.189,40.73333333,NORMAL,0,21.9,3.7,0,73,22.4,1.6,0,71,RESIDENTIAL,RESIDENTIAL,2,0,0,0,1,0,12.82,0,27
08-03-2026 00:13,Mrityunjay,"28.5679, 77.3217","28.6100, 77.2300",404,3,,,851,1,UBER,0,0,13,0.22,0,1,0,15.373,26.76666667,NORMAL,0,22.7,2,0,74,22.4,1.6,0,71,OFFICE_GOVT,RESIDENTIAL,3,0,0,0,1,0,26.28,0,55.36
08-03-2026 00:18,Mrityunjay,"28.6353, 77.3694","28.5355, 77.3910",132,2,209,5,241,2,UBER,0,0,18,0.3,0,1,0,12.661,28.25,MODERATE,0,22.5,2.1,0,75,21.5,1.3,0,75,RESIDENTIAL,RESIDENTIAL,2,0,5,0,2,0,10.43,16.51,19.03
08-03-2026 00:22,Mrityunjay," 28.5695, 77.3222","28.6127, 77.2773",304,3,,,674,1,UBER,0,0,22,0.37,0,1,0,8.835,18.81666667,MODERATE,0,22.5,2.1,0,75,22.2,1.5,0,72,RESIDENTIAL,RESIDENTIAL,3,0,0,0,1,0,34.41,0,76.29
08-03-2026 00:25,Mrityunjay," 28.5556, 77.0952","28.6100, 77.2300",234,3,,,414,1,UBER,0,0,25,0.42,0,1,0,19.824,34.85,NORMAL,0,21.9,3.7,0,73,22.2,1.5,0,72,TRANSIT_HUB,RESIDENTIAL,3,0,0,0,1,0,11.8,0,20.88
08-03-2026 00:28,Mrityunjay,"28.5556, 77.0952","28.6100, 77.2300",234,3,,,414,1,UBER,0,0,28,0.47,0,1,0,19.824,34.85,NORMAL,0,21.9,3.7,0,73,22.2,1.5,0,72,TRANSIT_HUB,RESIDENTIAL,3,0,0,0,1,0,11.8,0,20.88
08-03-2026 00:36,Mrityunjay,"28.5556, 77.0952","28.5355, 77.3910",361,3,,,812,1,UBER,0,0,36,0.6,0,1,0,38.813,67.76666667,NORMAL,0,21.7,3.6,0,73,21.3,1.3,0,76,TRANSIT_HUB,RESIDENTIAL,3,0,0,0,1,0,9.3,0,20.92
08-03-2026 00:38,Mrityunjay,"28.5556, 77.0952","28.4944, 77.0906",134,3,,,293,1,UBER,0,0,38,0.63,0,1,0,12.435,23.05,NORMAL,0,21.7,3.6,0,73,21.6,3.6,0,73,TRANSIT_HUB,RESIDENTIAL,3,0,0,0,1,0,10.78,0,23.56
08-03-2026 00:39,Mrityunjay,"28.5556, 77.0952","28.6100, 77.2300",226,3,,,411,1,UBER,0,0,39,0.65,0,1,0,19.824,34.85,NORMAL,0,21.7,3.6,0,73,22.1,1.5,0,72,TRANSIT_HUB,RESIDENTIAL,3,0,0,0,1,0,11.4,0,20.73
08-03-2026 00:41,Mrityunjay,"28.6328, 77.2197","28.5000, 77.2167",206,3,420,2,444,2,UBER,0,0,41,0.68,0,1,0,18.441,43.11666667,MODERATE,0,22.1,1.5,0,72,22.4,2.5,0,67,TRANSIT_HUB,RESIDENTIAL,3,0,2,0,2,0,11.17,22.78,24.08
08-03-2026 00:45,Mrityunjay,"28.4944, 77.0906","28.6100, 77.2300",311,3,,,680,2,UBER,0,0,45,0.75,0,1,0,24.189,40.73333333,NORMAL,0,21.5,3.6,0,74,21.9,1.5,0,73,RESIDENTIAL,RESIDENTIAL,3,0,0,0,2,0,12.86,0,28.11
08-03-2026 00:55,Mrityunjay,"28.6428, 77.2191","28.5355, 77.3910",734,4,418,7,525,6,UBER,0,0,55,0.92,0,1,0,25.519,45.23333333,NORMAL,0,21.8,1.5,0,73,21.1,1.3,0,77,TRANSIT_HUB,RESIDENTIAL,4,0,7,0,6,0,28.76,16.38,20.57
08-03-2026 01:00,Mrityunjay,"28.6200, 77.3700","28.6100, 77.2300",369,4,400,5,904,2,UBER,0,1,0,1,0,1,0,18.804,27.51666667,LOW,0,21.9,2.1,0,77,21.7,1.5,0,74,RESIDENTIAL,RESIDENTIAL,4,0,5,0,2,0,19.62,21.27,48.07
08-03-2026 01:02,Mrityunjay," 28.5695, 77.3222","28.6700, 77.4200",230,2,421,3,355,1,UBER,0,1,2,1.03,0,1,0,18.691,34.43333333,NORMAL,0,22,2.1,0,77,21.9,2.1,0,77,RESIDENTIAL,RESIDENTIAL,2,0,3,0,1,0,12.31,22.52,18.99
08-03-2026 02:29,Mrityunjay,"28.6428, 77.2191","28.6100, 77.2300",230,3,305,3,258,3,UBER,0,2,29,2.48,0,1,0,5.295,15.38333333,HEAVY,0,20.9,0.5,0,78,21,0.5,0,78,TRANSIT_HUB,RESIDENTIAL,3,0,3,0,3,0,43.44,57.6,48.73
08-03-2026 02:31,Mrityunjay,"28.5695, 77.3222","28.6700, 77.4200",311,4,352,4,324,4,RAPIDO,0,2,31,2.52,0,1,0,18.691,34.43333333,NORMAL,0,20.9,0.8,0,82,20.9,0.8,0,82,RESIDENTIAL,RESIDENTIAL,4,0,4,0,4,0,16.64,18.83,17.33
08-03-2026 02:34,Mrityunjay,"28.4944, 77.0906","28.6100, 77.2300",416,3,,,535,3,RAPIDO,0,2,34,2.57,0,1,0,24.189,40.73333333,NORMAL,0,20.2,2,0,78,20.8,0.7,0,78,RESIDENTIAL,RESIDENTIAL,3,0,0,0,3,0,17.2,0,22.12
08-03-2026 02:36,Mrityunjay,"28.6428, 77.2191","28.5355, 77.3910",333,3,498,3,470,3,RAPIDO,0,2,36,2.6,0,1,0,25.519,45.23333333,NORMAL,0,20.8,0.7,0,78,19.9,0.8,0,83,TRANSIT_HUB,RESIDENTIAL,3,0,3,0,3,0,13.05,19.51,18.42
08-03-2026 02:38,Mrityunjay," 28.6428, 77.2191","28.6700, 77.4200",417,3,,,525,3,RAPIDO,0,2,38,2.63,0,1,0,29.138,48.25,NORMAL,0,20.8,0.7,0,78,20.9,0.8,0,82,TRANSIT_HUB,RESIDENTIAL,3,0,0,0,3,0,14.31,0,18.02
08-03-2026 02:39,Mrityunjay,"28.6700, 77.4200","28.6428, 77.2191",417,3,,,515,3,RAPIDO,0,2,39,2.65,0,1,0,31.093,53.13333333,NORMAL,0,20.9,0.8,0,82,20.8,0.7,0,78,RESIDENTIAL,TRANSIT_HUB,3,0,0,0,3,0,13.41,0,16.56
08-03-2026 02:42,Mrityunjay,"28.5355, 77.3910","28.6428, 77.2191",340,3,,,440,2,RAPIDO,0,2,42,2.7,0,1,0,26.651,49.63333333,NORMAL,0,19.9,0.8,0,83,20.8,0.7,0,78,RESIDENTIAL,TRANSIT_HUB,3,0,0,0,2,0,12.76,0,16.51
08-03-2026 02:45,Mrityunjay,"28.5889, 77.2539","28.5355, 77.3910",,,389,5,409,5,RAPIDO,0,2,45,2.75,0,1,0,22.345,39.86666667,NORMAL,0,20.7,1.1,0,79,19.7,1.5,0,84,TRANSIT_HUB,RESIDENTIAL,0,0,5,0,5,0,0,17.41,18.3
08-03-2026 07:54,Pranav,"28.656159,77.241020","28.524355,77.185248",155,2,258,2,307,2,RAPIDO,0,7,54,7.9,0,1,1,19.081,43.16666667,MODERATE,0,19,2.9,0,84,17.5,2.7,0,89,RESIDENTIAL,RESIDENTIAL,2,0,2,0,2,0,8.12,13.52,16.09
08-03-2026 07:56,Pranav,"28.524355,77.185248","28.593282,77.250749",104,4,163,4,202,5,RAPIDO,0,7,56,7.93,0,1,1,11.924,30.61666667,MODERATE,0,17.5,2.7,0,89,19.1,2.9,0,84,RESIDENTIAL,RESIDENTIAL,4,0,4,0,5,0,8.72,13.67,16.94
08-03-2026 07:58,Pranav,"28.593282,77.250749","28.612912,77.229510",49,5,91,5,122,5,RAPIDO,0,7,58,7.97,0,1,1,3.703,8.6,MODERATE,0,19.1,2.9,0,84,19.1,2.9,0,84,RESIDENTIAL,RESIDENTIAL,5,0,5,0,5,0,13.23,24.57,32.95
08-03-2026 08:00,Pranav,"28.612912,77.229510","28.609572,77.243732",33,2,58,2,104,2,RAPIDO,0,8,0,8,0,1,1,4.166,9.25,MODERATE,0,19.7,2.2,0,83,19.6,2.2,0,83,RESIDENTIAL,RESIDENTIAL,2,0,2,0,2,0,7.92,13.92,24.96
08-03-2026 08:02,Pranav,"28.609572,77.243732","28.589252,77.210612",67,1,109,1,152,1,RAPIDO,0,8,2,8.03,0,1,1,6.024,13.45,MODERATE,0,19.6,2.2,0,83,19.6,2.2,0,83,RESIDENTIAL,RESIDENTIAL,1,0,1,0,1,0,11.12,18.09,25.23
08-03-2026 08:04,Pranav,"28.589252,77.210612","28.626015,77.225060",48,2,90,2,120,2,RAPIDO,0,8,4,8.07,0,1,1,5.501,12.01666667,MODERATE,0,19.6,2.2,0,83,19.6,2.2,0,83,RESIDENTIAL,RESIDENTIAL,2,0,2,0,2,0,8.73,16.36,21.81
08-03-2026 08:06,Pranav,"28.626015,77.225060","28.514102,77.260532",145,2,222,2,263,2,RAPIDO,0,8,6,8.1,0,1,1,17.897,36.8,NORMAL,0,19.6,2.2,0,83,18.7,2.2,0,86,RESIDENTIAL,RESIDENTIAL,2,0,2,0,2,0,8.1,12.4,14.7
08-03-2026 08:08,Pranav,"28.514102,77.260532","28.593122,77.219812",124,1,192,1,236,4,RAPIDO,0,8,8,8.13,0,1,1,15.304,33.3,MODERATE,0,18.7,2.2,0,86,19.6,2.2,0,83,RESIDENTIAL,RESIDENTIAL,1,0,1,0,4,0,8.1,12.55,15.42
08-03-2026 08:10,Pranav,"28.593122,77.219812","28.519242,77.185252",96,3,151,3,197,3,RAPIDO,0,8,10,8.17,0,1,1,10.151,28.03333333,HEAVY,0,19.6,2.2,0,83,18.2,1.9,0,89,RESIDENTIAL,RESIDENTIAL,3,0,3,0,3,0,9.46,14.88,19.41
08-03-2026 08:12,Pranav,"28.519242,77.185252","28.612673,77.277267",155,1,236,1,237,1,RAPIDO,0,8,12,8.2,0,1,1,20.222,42.83333333,MODERATE,0,18.2,1.9,0,89,19.7,2.2,0,83,RESIDENTIAL,RESIDENTIAL,1,0,1,0,1,0,7.66,11.67,11.72
08-03-2026 08:14,Pranav,"28.612673,77.277267","28.553325,77.258600",123,1,177,1,233,4,RAPIDO,0,8,14,8.23,0,1,1,16.289,33.41666667,NORMAL,0,19.7,2.2,0,83,18.8,2.2,0,86,RESIDENTIAL,RESIDENTIAL,1,0,1,0,4,0,7.55,10.87,14.3
08-03-2026 08:17,Pranav,"28.553325,77.258600","28.556133,77.252067",31,1,57,1,104,1,RAPIDO,0,8,17,8.28,0,1,1,2.449,9.733333333,HEAVY,0,19.7,1.8,0,84,19.8,1.8,0,84,RESIDENTIAL,HEALTHCARE,1,0,1,0,1,0,12.66,23.27,42.47
08-03-2026 08:19,Pranav,"28.556133,77.252067","28.549292,77.260447",239,4,415,4,427,4,RAPIDO,0,8,19,8.32,0,1,1,2.803,8.65,HEAVY,0,19.8,1.8,0,84,19.7,1.8,0,84,HEALTHCARE,RESIDENTIAL,4,0,4,0,4,0,85.27,148.06,152.34
08-03-2026 08:21,Pranav,"28.549292,77.260447","28.502012,77.177992",196,1,357,1,488,1,RAPIDO,0,8,21,8.35,0,1,1,14.986,35.01666667,MODERATE,0,19.7,1.8,0,84,19,1.6,0,88,RESIDENTIAL,RESIDENTIAL,1,0,1,0,1,0,13.08,23.82,32.56
08-03-2026 08:23,Pranav,"28.502012,77.177992","28.626372,77.209072",145,2,215,2,259,2,RAPIDO,0,8,23,8.38,0,1,1,17.061,40.28333333,MODERATE,0,19,1.6,0,88,20.4,1.5,0,81,RESIDENTIAL,RESIDENTIAL,2,0,2,0,2,0,8.5,12.6,15.18
08-03-2026 09:18,Pranav,"28.656159,77.241020","28.524355,77.185248",156,4,229,4,290,4,RAPIDO,0,9,18,9.3,0,1,1,19.081,43.16666667,MODERATE,0,24.6,1.8,0,67,23.4,1.3,0,77,RESIDENTIAL,RESIDENTIAL,4,0,4,0,4,0,8.18,12,15.2
08-03-2026 09:20,Pranav,"28.524355,77.185248","28.593282,77.250749",97,1,163,1,203,1,RAPIDO,0,9,20,9.33,0,1,1,11.924,30.61666667,MODERATE,0,23.4,1.3,0,77,24.6,1.8,0,67,RESIDENTIAL,RESIDENTIAL,1,0,1,0,1,0,8.13,13.67,17.02
08-03-2026 09:22,Pranav,"28.593282,77.250749","28.612912,77.229510",48,5,88,5,119,5,RAPIDO,0,9,22,9.37,0,1,1,3.703,8.6,MODERATE,0,24.6,1.8,0,67,24.6,1.8,0,67,RESIDENTIAL,RESIDENTIAL,5,0,5,0,5,0,12.96,23.76,32.14
08-03-2026 09:24,Pranav,"28.612912,77.229510","28.609572,77.243732",33,2,58,2,103,2,RAPIDO,0,9,24,9.4,0,1,1,4.166,9.25,MODERATE,0,24.6,1.8,0,67,24.6,1.8,0,67,RESIDENTIAL,RESIDENTIAL,2,0,2,0,2,0,7.92,13.92,24.72
08-03-2026 09:26,Pranav,"28.609572,77.243732","28.589252,77.210612",67,1,109,1,152,1,RAPIDO,0,9,26,9.43,0,1,1,6.024,13.45,MODERATE,0,24.6,1.8,0,67,24.6,1.8,0,67,RESIDENTIAL,RESIDENTIAL,1,0,1,0,1,0,11.12,18.09,25.23
08-03-2026 09:28,Pranav,"28.589252,77.210612","28.626015,77.225060",48,2,90,2,120,2,RAPIDO,0,9,28,9.47,0,1,1,5.501,12.01666667,MODERATE,0,24.6,1.8,0,67,24.6,1.8,0,67,RESIDENTIAL,RESIDENTIAL,2,0,2,0,2,0,8.73,16.36,21.81
08-03-2026 09:30,Pranav,"28.626015,77.225060","28.514102,77.260532",146,2,222,2,264,2,RAPIDO,0,9,30,9.5,0,1,1,17.897,36.8,NORMAL,0,25.6,2.3,0,63,25.2,1.5,0,66,RESIDENTIAL,RESIDENTIAL,2,0,2,0,2,0,8.16,12.4,14.75
08-03-2026 09:32,Pranav,"28.514102,77.260532","28.593122,77.219812",127,1,192,1,238,1,RAPIDO,Yes,9,32,9.53,0,1,1,15.304,33.3,MODERATE,1,25.2,1.5,0,66,25.6,2.3,0,63,RESIDENTIAL,RESIDENTIAL,1,0,1,0,1,0,8.3,12.55,15.55
08-03-2026 09:34,Pranav,"28.593122,77.219812","28.519242,77.185252",98,3,142,3,198,3,RAPIDO,0,9,34,9.57,0,1,1,10.151,28.03333333,HEAVY,0,25.6,2.3,0,63,24.4,1.6,0,73,RESIDENTIAL,RESIDENTIAL,3,0,3,0,3,0,9.65,13.99,19.51
08-03-2026 09:37,Pranav,"28.519242,77.185252","28.612673,77.277267",149,1,226,1,233,1,RAPIDO,0,9,36,9.6,0,1,1,20.222,42.83333333,MODERATE,0,24.4,1.6,0,73,25.7,2.3,0,63,RESIDENTIAL,RESIDENTIAL,1,0,1,0,1,0,7.37,11.18,11.52
08-03-2026 09:39,Pranav,"28.612673,77.277267","28.553325,77.258600",124,5,177,4,234,4,RAPIDO,0,9,39,9.65,0,1,1,16.289,33.41666667,NORMAL,0,25.7,2.3,0,63,25.3,1.5,0,66,RESIDENTIAL,RESIDENTIAL,5,0,4,0,4,0,7.61,10.87,14.37
08-03-2026 09:40,Pranav,"28.553325,77.258600","28.556133,77.252067",32,3,50,5,104,5,RAPIDO,0,9,40,9.67,0,1,1,2.449,9.733333333,HEAVY,0,25.3,1.5,0,66,25.3,1.5,0,66,RESIDENTIAL,HEALTHCARE,3,0,5,0,5,0,13.07,20.42,42.47
08-03-2026 09:43,Pranav,"28.556133,77.252067","28.549292,77.260447",238,4,294,4,379,5,RAPIDO,0,9,43,9.72,0,1,1,2.803,8.65,HEAVY,0,25.3,1.5,0,66,25.2,1.5,0,66,HEALTHCARE,RESIDENTIAL,4,0,4,0,5,0,84.91,104.89,135.21
08-03-2026 09:45,Pranav,"28.549292,77.260447","28.502012,77.177992",198,1,357,1,490,1,RAPIDO,0,9,45,9.75,0,1,1,14.986,35.01666667,MODERATE,0,26.1,2,0,63,25.2,1.9,0,70,RESIDENTIAL,RESIDENTIAL,1,0,1,0,1,0,13.21,23.82,32.7
08-03-2026 09:47,Pranav,"28.502012,77.177992","28.626372,77.209072",147,2,214,2,260,2,RAPIDO,0,9,47,9.78,0,1,1,17.061,40.28333333,MODERATE,0,25.2,1.9,0,70,26.6,2.5,0,60,RESIDENTIAL,RESIDENTIAL,2,0,2,0,2,0,8.62,12.54,15.24
08-03-2026 14:09,Prince,"28.6187257, 77.3730139","28.6437336, 77.3624051",41.02,"1,3",71.85,"2,2",116.46,"2,13",UBER,0,14,9,14.15,0,1,0,4.899,12.61666667,MODERATE,0,33.7,7.7,0,33,33.7,7.7,0,33,HEALTHCARE,RESIDENTIAL,1,3,2,2,2,13,8.37,14.67,23.77
08-03-2026 14:11,Prince,"28.6187257, 77.3730139","28.6437336, 77.3624051",47,"3,8",70,"3,8",122,"3,8",RAPIDO,0,14,11,14.18,0,1,0,4.899,12.61666667,MODERATE,0,33.7,7.7,0,33,33.7,7.7,0,33,HEALTHCARE,RESIDENTIAL,3,8,3,8,3,8,9.59,14.29,24.9
08-03-2026 14:14,Prince,"28.5552153, 77.2191114","28.5597633, 77.2070338",25,"2,8",71,"2,8",105,"2,8",RAPIDO,0,14,14,14.23,0,1,0,2.209,6.9,HEAVY,0,33.5,7.9,0,31,33.5,7.9,0,31,EDUCATION,TRANSIT_HUB,2,8,2,8,2,8,11.32,32.14,47.53
08-03-2026 14:18,Prince,"28.5552153, 77.2191114","28.5597633, 77.2070338",29,"2,3",45.83,"3,3",123.39,"1,14",UBER,0,14,18,14.3,0,1,0,2.209,6.9,HEAVY,0,33.6,8,0,31,33.6,8,0,31,EDUCATION,TRANSIT_HUB,2,3,3,3,1,14,13.13,20.75,55.86
08-03-2026 14:27,Prince,"28.5670656, 77.3210853","28.5640076, 77.3342741",28,"2,3",52.18,"2,4",108.9,"2,11",UBER,0,14,27,14.45,0,1,0,3.894,12.45,HEAVY,0,33.9,8,0,32,33.9,8,0,32,COMMERCIAL,TRANSIT_HUB,2,3,2,4,2,11,7.19,13.4,27.97
08-03-2026 14:29,Prince,"28.5670656, 77.3210853","28.5640076, 77.3342741",42,"4,8",64,"4,8",107,"4,8",RAPIDO,0,14,29,14.48,0,1,0,3.894,12.45,HEAVY,0,33.9,8,0,32,33.9,8,0,32,COMMERCIAL,TRANSIT_HUB,4,8,4,8,4,8,10.79,16.44,27.48
08-03-2026 14:34,Prince,"28.5677584, 77.2199406","28.5639999, 77.2343065",12.2,"3,2",53.56,"2,3",128.13,"2,14",UBER,0,14,34,14.57,0,1,0,3.051,8.283333333,MODERATE,0,34,8.2,0,29,34,8.2,0,29,COMMERCIAL,TRANSIT_HUB,3,2,2,3,2,14,4,17.55,42
08-03-2026 14:36,Prince,"28.5677584, 77.2199406","28.5639999, 77.2343065",36,"4,8",65,"4,7",105,"4,8",RAPIDO,0,14,36,14.6,0,1,0,3.051,8.283333333,MODERATE,0,34,8.2,0,29,34,8.2,0,29,COMMERCIAL,TRANSIT_HUB,4,8,4,7,4,8,11.8,21.3,34.41
08-03-2026 15:52,Prince,"28.5670656, 77.3210853","28.5640076, 77.3342741",28,"3,2",52.19,"2,3",108.92,"2,14",UBER,0,15,52,15.87,0,1,0,3.894,12.45,HEAVY,0,34.7,9,0,27,34.7,9,0,27,COMMERCIAL,TRANSIT_HUB,3,2,2,3,2,14,7.19,13.4,27.97
08-03-2026 15:54,Prince,"28.5670656, 77.3210853","28.5640076, 77.3342741",41,"4,8",55,"4,8",107,"4,14",RAPIDO,0,15,54,15.9,0,1,0,3.894,12.45,HEAVY,0,34.7,9,0,27,34.7,9,0,27,COMMERCIAL,TRANSIT_HUB,4,8,4,8,4,14,10.53,14.12,27.48
08-03-2026 15:57,Prince,"28.5552153, 77.2191114","28.5597633, 77.2070338",25,"2,8",69,"2,8",105,"2,8",RAPIDO,0,15,57,15.95,0,1,0,2.209,6.9,HEAVY,0,34.4,8.9,0,26,34.4,8.9,0,26,EDUCATION,TRANSIT_HUB,2,8,2,8,2,8,11.32,31.24,47.53
08-03-2026 16:00,Prince,"28.5552153, 77.2191114","28.5597633, 77.2070338",29,"4,2",45.83,"1,4",123.85,"1,12",UBER,0,16,0,16,0,1,0,2.209,6.9,HEAVY,0,34.4,8.9,0,26,34.4,8.9,0,26,EDUCATION,TRANSIT_HUB,4,2,1,4,1,12,13.13,20.75,56.07
08-03-2026 16:04,Prince,"28.6187257, 77.3730139","28.6437336, 77.3624051",41.25,"2,3",74.02,"2,3",116.3,"2,12",UBER,0,16,4,16.07,0,1,0,4.899,12.61666667,MODERATE,0,34.6,9,0,27,34.6,9,0,27,HEALTHCARE,RESIDENTIAL,2,3,2,3,2,12,8.42,15.11,23.74
08-03-2026 16:07,Prince,"28.6187257, 77.3730139","28.6437336, 77.3624051",47,"3,8",68,"3,7",119,"3,8",RAPIDO,0,16,7,16.12,0,1,0,4.899,12.61666667,MODERATE,0,34.6,9,0,27,34.6,9,0,27,HEALTHCARE,RESIDENTIAL,3,8,3,7,3,8,9.59,13.88,24.29
08-03-2026 18:06,Prakhar,"28.549547, 77.250342","28.530661, 77.281325",54,"3,8",93,"3,8",121,"3,8",RAPIDO,0,18,6,18.1,0,1,1,5.49,15.96666667,HEAVY,0,31.2,4.1,0,38,31.4,4.1,0,38,RESIDENTIAL,RESIDENTIAL,3,8,3,8,3,8,9.84,16.94,22.04
08-03-2026 18:09,Prakhar,"28.567706, 77.321769","28.565125, 77.321144",36,"5,8",84,"5,8",107,"5,7",RAPIDO,0,18,9,18.15,0,1,1,3.057,11.66666667,HEAVY,0,32.1,6,0,34,32.1,6,0,34,OFFICE_GOVT,RESIDENTIAL,5,8,5,8,5,7,11.78,27.48,35
08-03-2026 18:11,Prakhar,"28.472099, 77.514132","28.481105, 77.499782",37,"3,9",55,"3,8",106,"3,8",RAPIDO,0,18,11,18.18,0,1,1,3.241,7.883333333,MODERATE,0,31.9,6.1,0,32,31.9,6.1,0,32,RESIDENTIAL,RESIDENTIAL,3,9,3,8,3,8,11.42,16.97,32.71
08-03-2026 18:13,Prakhar,"28.632324, 77.218485","28.655527, 77.237882",66,"4,8",95,"4,7",136,"4,8",RAPIDO,0,18,13,18.22,0,1,1,5.203,18.26666667,HEAVY,0,31.8,5.8,0,33,31.9,5.8,0,33,TRANSIT_HUB,RESIDENTIAL,4,8,4,7,4,8,12.68,18.26,26.14
08-03-2026 18:15,Prakhar,"28.549547, 77.250342","28.530661, 77.281325",50.93,"3,1",103.5,"1,7",156.45,"1,3",UBER,0,18,15,18.25,0,1,1,5.49,15.96666667,HEAVY,0,30.5,3.6,0,41,30.6,3.6,0,41,RESIDENTIAL,RESIDENTIAL,3,1,1,7,1,3,9.28,18.85,28.5
08-03-2026 18:17,Prakhar,"28.567706, 77.321769","28.565125, 77.321144",25,"2,6",54.97,"1,5",99.2,"2,5",UBER,0,18,17,18.28,0,1,1,3.057,11.66666667,HEAVY,0,31.4,4.2,0,40,31.4,4.2,0,40,OFFICE_GOVT,RESIDENTIAL,2,6,1,5,2,5,8.18,17.98,32.45
08-03-2026 18:18,Prakhar,"28.472099, 77.514132","28.481105, 77.499782",27,"2,5",47.38,"1,7",115.49,"1,5",UBER,0,18,18,18.3,0,1,1,3.241,7.883333333,MODERATE,0,31.1,5.2,0,34,31.1,5.2,0,34,RESIDENTIAL,RESIDENTIAL,2,5,1,7,1,5,8.33,14.62,35.63
08-03-2026 18:19,Prakhar,"28.632324, 77.218485","28.655527, 77.237882",57.74,"2,5",99.75,"1,8",175.11,"1,9",UBER,0,18,19,18.32,0,1,1,5.203,18.26666667,HEAVY,0,31.1,4.8,0,35,31.1,4.8,0,35,TRANSIT_HUB,RESIDENTIAL,2,5,1,8,1,9,11.1,19.17,33.66
08-03-2026 18:25,Prakhar,"28.549547, 77.250342","28.530661, 77.281325",,,115,,142,"6,4",OLA,0,18,25,18.42,0,1,1,5.49,15.96666667,HEAVY,0,30.5,3.6,0,41,30.6,3.6,0,41,RESIDENTIAL,RESIDENTIAL,0,0,0,0,6,4,0,20.95,25.87
08-03-2026 18:56,Prakhar,"28.549547, 77.250342","28.530661, 77.281325",54,"3,7",88,"3,8",121,"3,8",RAPIDO,0,18,55,18.92,0,1,1,5.49,15.96666667,HEAVY,0,29.3,3.3,0,46,29.4,3.3,0,46,RESIDENTIAL,RESIDENTIAL,3,7,3,8,3,8,9.84,16.03,22.04
08-03-2026 18:57,Prakhar,"28.567706, 77.321769","28.565125, 77.321144",40,"5,7",79,"5,6",107,"5,7",RAPIDO,0,18,57,18.95,0,1,1,3.057,11.66666667,HEAVY,0,30.2,3.5,0,44,30.2,3.5,0,44,OFFICE_GOVT,RESIDENTIAL,5,7,5,6,5,7,13.08,25.84,35
08-03-2026 18:59,Prakhar,"28.472099, 77.514132","28.481105, 77.499782",37,"3,8",55,"3,7",106,"3,8",RAPIDO,0,18,59,18.98,0,1,1,3.241,7.883333333,MODERATE,0,29.6,4.6,0,39,29.6,4.6,0,39,RESIDENTIAL,RESIDENTIAL,3,8,3,7,3,8,11.42,16.97,32.71
08-03-2026 19:00,Prakhar,"28.632324, 77.218485","28.655527, 77.237882",54,"4,8",95,"4,8",135,"4,7",RAPIDO,0,19,0,19,0,1,1,5.203,18.26666667,HEAVY,0,29.1,4.2,0,42,29.2,4.2,0,42,TRANSIT_HUB,RESIDENTIAL,4,8,4,8,4,7,10.38,18.26,25.95
